state,number,Month
Paraiba,9.0,2004-5
Paraiba,125.0,2005-5
Paraiba,90.0,2006-5
Paraiba,14.0,2007-5
Paraiba,41.0,2008-5
Paraiba,117.0,2009-5
Paraiba,39.0,2010-5
Paraiba,97.0,2011-5
Paraiba,86.0,2012-5
Paraiba,85.0,2013-5
Paraiba,109.0,2014-5
Paraiba,77.0,2015-5
Paraiba,72.0,2016-5
Paraiba,49.0,2017-5
Paraiba,36.0,1998-6
Paraiba,31.0,1999-6
Paraiba,53.0,2000-6
Paraiba,43.0,2001-6
Paraiba,115.0,2002-6
Paraiba,159.0,2003-6
Paraiba,147.0,2004-6
Paraiba,114.0,2005-6
Paraiba,62.0,2006-6
Paraiba,57.0,2007-6
Paraiba,17.0,2008-6
Paraiba,105.0,2009-6
Paraiba,55.0,2010-6
Paraiba,162.0,2011-6
Paraiba,77.0,2012-6
Paraiba,52.0,2013-6
Paraiba,112.0,2014-6
Paraiba,201.0,2015-6
Paraiba,238.0,2016-6
Paraiba,169.0,2017-6
Paraiba,59.0,1998-7
Paraiba,94.0,1999-7
Paraiba,98.0,2000-7
Paraiba,122.0,2001-7
Paraiba,172.0,2002-7
Paraiba,101.0,2003-7
Paraiba,148.0,2004-7
Paraiba,155.0,2005-7
Paraiba,139.0,2006-7
Paraiba,60.0,2007-7
Paraiba,87.0,2008-7
Paraiba,34.0,2009-7
Paraiba,196.0,2010-7
Paraiba,262.0,2011-7
Paraiba,111.0,2012-7
Paraiba,168.0,2013-7
Paraiba,215.0,2014-7
Paraiba,137.0,2015-7
Paraiba,504.0,2016-7
Paraiba,891.0,2017-7
Paraiba,42.0,1998-8
Paraiba,938.0,1999-8
Paraiba,849.0,2000-8
Paraiba,342.0,2001-8
Paraiba,1.5930000000000002,2002-8
Paraiba,1.896,2003-8
Paraiba,1.237,2004-8
Paraiba,800.0,2005-8
Paraiba,844.0,2006-8
Paraiba,580.0,2007-8
Paraiba,205.0,2008-8
Paraiba,844.0,2009-8
Paraiba,733.0,2010-8
Paraiba,435.0,2011-8
Paraiba,522.0,2012-8
Paraiba,481.0,2013-8
Paraiba,646.0,2014-8
Paraiba,651.0,2015-8
Paraiba,1.01,2016-8
Paraiba,987.0,2017-8
Paraiba,61.0,1998-9
Paraiba,878.0,1999-9
Paraiba,381.0,2000-9
Paraiba,258.0,2001-9
Paraiba,1.071,2002-9
Paraiba,2.4459999999999997,2003-9
Paraiba,1.36,2004-9
Paraiba,386.0,2005-9
Paraiba,866.0,2006-9
Paraiba,960.0,2007-9
Paraiba,413.0,2008-9
Paraiba,149.0,2009-9
Paraiba,270.0,2010-9
Paraiba,913.0,2011-9
Paraiba,459.0,2012-9
Paraiba,476.0,2013-9
Paraiba,443.0,2014-9
Paraiba,599.0,2015-9
Paraiba,1.371,2016-9
Paraiba,1.706,2017-9
Paraiba,61.0,1998-10
Paraiba,452.0,1999-10
Paraiba,658.0,2000-10
Paraiba,209.0,2001-10
Paraiba,399.0,2002-10
Paraiba,1.228,2003-10
Paraiba,666.0,2004-10
Paraiba,157.0,2005-10
Paraiba,327.0,2006-10
Paraiba,194.0,2007-10
Paraiba,78.0,2008-10
Paraiba,424.0,2009-10
Paraiba,230.0,2010-10
Paraiba,256.0,2011-10
Paraiba,145.0,2012-10
Paraiba,233.0,2013-10
Paraiba,411.0,2014-10
Paraiba,158.0,2015-10
Paraiba,193.0,2016-10
Paraiba,134.0,2017-10
Paraiba,143.0,1998-11
Paraiba,447.0,1999-11
Paraiba,85.0,2000-11
Paraiba,89.0,2001-11
Paraiba,425.0,2002-11
Paraiba,503.0,2003-11
Paraiba,388.0,2004-11
Paraiba,597.0,2005-11
Paraiba,60.0,2006-11
Paraiba,59.0,2007-11
Paraiba,39.0,2008-11
Paraiba,90.0,2009-11
Paraiba,183.0,2010-11
Paraiba,138.0,2011-11
Paraiba,142.0,2012-11
Paraiba,126.0,2013-11
Paraiba,68.0,2014-11
Paraiba,18.0,2015-11
Paraiba,275.0,2016-11
Paraiba,292.0,2017-11
Paraiba,82.0,1998-12
Paraiba,254.0,1999-12
Paraiba,159.0,2000-12
Paraiba,85.0,2001-12
Paraiba,165.0,2002-12
Paraiba,171.0,2003-12
Paraiba,151.0,2004-12
Paraiba,40.0,2005-12
Paraiba,6.0,2006-12
Paraiba,22.0,2007-12
Paraiba,62.0,2008-12
Paraiba,30.0,2009-12
Paraiba,37.0,2010-12
Paraiba,78.0,2011-12
Paraiba,54.0,2012-12
Paraiba,155.0,2013-12
Paraiba,78.0,2014-12
Paraiba,30.0,2015-12
Paraiba,45.0,2016-12
Pernambuco,0.0,1998-1
Pernambuco,102.0,1999-1
Pernambuco,3.0,2000-1
Pernambuco,7.0,2001-1
Pernambuco,10.0,2002-1
Pernambuco,188.0,2003-1
Pernambuco,29.0,2004-1
Pernambuco,221.0,2005-1
Pernambuco,148.0,2006-1
Pernambuco,156.0,2007-1
Pernambuco,170.0,2008-1
Pernambuco,256.0,2009-1
Pernambuco,47.0,2010-1
Pernambuco,49.0,2011-1
Pernambuco,146.0,2012-1
Pernambuco,55.0,2013-1
Pernambuco,99.0,2014-1
Pernambuco,109.0,2015-1
Pernambuco,24.0,2016-1
Pernambuco,52.0,2017-1
Pernambuco,0.0,1998-2
Pernambuco,13.0,1999-2
Pernambuco,4.0,2000-2
Pernambuco,2.0,2001-2
Pernambuco,19.0,2002-2
Pernambuco,35.0,2003-2
Pernambuco,8.0,2004-2
Pernambuco,33.0,2005-2
Pernambuco,41.0,2006-2
Pernambuco,21.0,2007-2
Pernambuco,48.0,2008-2
Pernambuco,28.0,2009-2
Pernambuco,33.0,2010-2
Pernambuco,25.0,2011-2
Pernambuco,64.0,2012-2
Pernambuco,29.0,2013-2
Pernambuco,25.0,2014-2
Pernambuco,55.0,2015-2
Pernambuco,19.0,2016-2
Pernambuco,23.0,2017-2
Pernambuco,0.0,1998-3
Pernambuco,27.0,1999-3
Pernambuco,14.0,2000-3
Pernambuco,0.0,2001-3
Pernambuco,24.0,2002-3
Pernambuco,9.0,2003-3
Pernambuco,6.0,2004-3
Pernambuco,45.0,2005-3
Pernambuco,18.0,2006-3
Pernambuco,4.0,2007-3
Pernambuco,32.0,2008-3
Pernambuco,15.0,2009-3
Pernambuco,59.0,2010-3
Pernambuco,39.0,2011-3
Pernambuco,44.0,2012-3
Pernambuco,40.0,2013-3
Pernambuco,36.0,2014-3
Pernambuco,33.0,2015-3
Pernambuco,4.0,2016-3
Pernambuco,7.0,2017-3
Pernambuco,0.0,1998-4
Pernambuco,2.0,1999-4
Pernambuco,1.0,2000-4
Pernambuco,2.0,2001-4
Pernambuco,5.0,2002-4
Pernambuco,7.0,2003-4
Pernambuco,5.0,2004-4
Pernambuco,1.0,2005-4
Pernambuco,2.0,2006-4
Pernambuco,1.0,2007-4
Pernambuco,5.0,2008-4
Pernambuco,3.0,2009-4
Pernambuco,2.0,2010-4
Pernambuco,22.0,2011-4
Pernambuco,46.0,2012-4
Pernambuco,11.0,2013-4
Pernambuco,10.0,2014-4
Pernambuco,30.0,2015-4
Pernambuco,8.0,2016-4
Pernambuco,9.0,2017-4
Pernambuco,0.0,1998-5
Pernambuco,6.0,1999-5
Pernambuco,7.0,2000-5
Pernambuco,5.0,2001-5
Pernambuco,13.0,2002-5
Pernambuco,1.0,2003-5
Pernambuco,2.0,2004-5
Pernambuco,1.0,2005-5
Pernambuco,1.0,2006-5
Pernambuco,0.0,2007-5
Pernambuco,0.0,2008-5
Pernambuco,0.0,2009-5
Pernambuco,8.0,2010-5
Pernambuco,1.0,2011-5
Pernambuco,36.0,2012-5
Pernambuco,9.0,2013-5
Pernambuco,4.0,2014-5
Pernambuco,17.0,2015-5
Pernambuco,6.0,2016-5
Pernambuco,13.0,2017-5
Pernambuco,1.0,1998-6
Pernambuco,7.0,1999-6
Pernambuco,4.0,2000-6
Pernambuco,2.0,2001-6
Pernambuco,1.0,2002-6
Pernambuco,2.0,2003-6
Pernambuco,4.0,2004-6
Pernambuco,3.0,2005-6
Pernambuco,0.0,2006-6
Pernambuco,1.0,2007-6
Pernambuco,0.0,2008-6
Pernambuco,1.0,2009-6
Pernambuco,1.0,2010-6
Pernambuco,4.0,2011-6
Pernambuco,12.0,2012-6
Pernambuco,12.0,2013-6
Pernambuco,3.0,2014-6
Pernambuco,3.0,2015-6
Pernambuco,4.0,2016-6
Pernambuco,5.0,2017-6
Pernambuco,5.0,1998-7
Pernambuco,2.0,1999-7
Pernambuco,0.0,2000-7
Pernambuco,6.0,2001-7
Pernambuco,8.0,2002-7
Pernambuco,5.0,2003-7
Pernambuco,13.0,2004-7
Pernambuco,1.0,2005-7
Pernambuco,1.0,2006-7
Pernambuco,3.0,2007-7
Pernambuco,0.0,2008-7
Pernambuco,1.0,2009-7
Pernambuco,7.0,2010-7
Pernambuco,2.0,2011-7
Pernambuco,11.0,2012-7
Pernambuco,4.0,2013-7
Pernambuco,11.0,2014-7
Pernambuco,13.0,2015-7
Pernambuco,17.0,2016-7
Pernambuco,2.0,2017-7
Pernambuco,12.0,1998-8
Pernambuco,3.0,1999-8
Pernambuco,31.0,2000-8
Pernambuco,27.0,2001-8
Pernambuco,37.0,2002-8
Pernambuco,26.0,2003-8
Pernambuco,41.0,2004-8
Pernambuco,10.0,2005-8
Pernambuco,8.0,2006-8
Pernambuco,20.0,2007-8
Pernambuco,2.0,2008-8
Pernambuco,10.0,2009-8
Pernambuco,29.0,2010-8
Pernambuco,27.0,2011-8
Pernambuco,27.0,2012-8
Pernambuco,14.0,2013-8
Pernambuco,23.0,2014-8
Pernambuco,21.0,2015-8
Pernambuco,42.0,2016-8
Pernambuco,20.0,2017-8
Pernambuco,177.0,1998-9
Pernambuco,64.0,1999-9
Pernambuco,130.0,2000-9
Pernambuco,298.0,2001-9
Pernambuco,374.0,2002-9
Pernambuco,510.0,2003-9
Pernambuco,192.0,2004-9
Pernambuco,154.0,2005-9
Pernambuco,147.0,2006-9
Pernambuco,164.0,2007-9
Pernambuco,92.0,2008-9
Pernambuco,164.0,2009-9
Pernambuco,179.0,2010-9
Pernambuco,243.0,2011-9
Pernambuco,192.0,2012-9
Pernambuco,143.0,2013-9
Pernambuco,63.0,2014-9
Pernambuco,116.0,2015-9
Pernambuco,171.0,2016-9
Pernambuco,69.0,2017-9
Pernambuco,372.0,1998-10
Pernambuco,180.0,1999-10
Pernambuco,411.0,2000-10
Pernambuco,461.0,2001-10
Pernambuco,638.0,2002-10
Pernambuco,859.0,2003-10
Pernambuco,545.0,2004-10
Pernambuco,408.0,2005-10
Pernambuco,310.0,2006-10
Pernambuco,702.0,2007-10
Pernambuco,274.0,2008-10
Pernambuco,254.0,2009-10
Pernambuco,347.0,2010-10
Pernambuco,461.0,2011-10
Pernambuco,222.0,2012-10
Pernambuco,161.0,2013-10
Pernambuco,174.0,2014-10
Pernambuco,194.0,2015-10
Pernambuco,319.0,2016-10
Pernambuco,256.0,2017-10
Pernambuco,141.0,1998-11
Pernambuco,41.0,1999-11
Pernambuco,64.0,2000-11
Pernambuco,208.0,2001-11
Pernambuco,521.0,2002-11
Pernambuco,560.0,2003-11
Pernambuco,465.0,2004-11
Pernambuco,452.0,2005-11
Pernambuco,385.0,2006-11
Pernambuco,359.0,2007-11
Pernambuco,363.0,2008-11
Pernambuco,486.0,2009-11
Pernambuco,831.0,2010-11
Pernambuco,352.0,2011-11
Pernambuco,181.0,2012-11
Pernambuco,110.0,2013-11
Pernambuco,111.0,2014-11
Pernambuco,315.0,2015-11
Pernambuco,191.0,2016-11
Pernambuco,66.0,2017-11
Pernambuco,59.0,1998-12
Pernambuco,16.0,1999-12
Pernambuco,22.0,2000-12
Pernambuco,62.0,2001-12
Pernambuco,259.0,2002-12
Pernambuco,229.0,2003-12
Pernambuco,373.0,2004-12
Pernambuco,191.0,2005-12
Pernambuco,207.0,2006-12
Pernambuco,200.0,2007-12
Pernambuco,203.0,2008-12
Pernambuco,351.0,2009-12
Pernambuco,117.0,2010-12
Pernambuco,364.0,2011-12
Pernambuco,108.0,2012-12
Pernambuco,141.0,2013-12
Pernambuco,101.0,2014-12
Pernambuco,176.0,2015-12
Pernambuco,161.0,2016-12
Piau,0.0,1998-1
Piau,21.0,1999-1
Piau,5.0,2000-1
Piau,29.0,2001-1
Piau,33.0,2002-1
Piau,86.0,2003-1
Piau,42.0,2004-1
Piau,94.0,2005-1
Piau,133.0,2006-1
Piau,123.0,2007-1
Piau,61.0,2008-1
Piau,79.0,2009-1
Piau,99.0,2010-1
Piau,39.0,2011-1
Piau,80.0,2012-1
Piau,72.0,2013-1
Piau,79.0,2014-1
Piau,92.0,2015-1
Piau,94.0,2016-1
Piau,85.0,2017-1
Piau,0.0,1998-2
Piau,22.0,1999-2
Piau,12.0,2000-2
Piau,0.0,2001-2
Piau,160.0,2002-2
Piau,3.0,2003-2
Piau,20.0,2004-2
Piau,26.0,2005-2
Piau,23.0,2006-2
Piau,11.0,2007-2
Piau,21.0,2008-2
Piau,19.0,2009-2
Piau,54.0,2010-2
Piau,11.0,2011-2
Piau,31.0,2012-2
Piau,68.0,2013-2
Piau,14.0,2014-2
Piau,38.0,2015-2
Piau,97.0,2016-2
Piau,24.0,2017-2
Piau,0.0,1998-3
Piau,4.0,1999-3
Piau,14.0,2000-3
Piau,2.0,2001-3
Piau,63.0,2002-3
Piau,15.0,2003-3
Piau,27.0,2004-3
Piau,13.0,2005-3
Piau,18.0,2006-3
Piau,31.0,2007-3
Piau,4.0,2008-3
Piau,17.0,2009-3
Piau,47.0,2010-3
Piau,15.0,2011-3
Piau,71.0,2012-3
Piau,14.0,2013-3
Piau,88.0,2014-3
Piau,35.0,2015-3
Piau,53.0,2016-3
Piau,25.0,2017-3
Piau,0.0,1998-4
Piau,10.0,1999-4
Piau,15.0,2000-4
Piau,1.0,2001-4
Piau,87.0,2002-4
Piau,22.0,2003-4
Piau,10.0,2004-4
Piau,3.0,2005-4
Piau,1.0,2006-4
Piau,9.0,2007-4
Piau,7.0,2008-4
Piau,8.0,2009-4
Piau,56.0,2010-4
Piau,16.0,2011-4
Piau,119.0,2012-4
Piau,34.0,2013-4
Piau,63.0,2014-4
Piau,50.0,2015-4
Piau,35.0,2016-4
Piau,25.0,2017-4
Piau,0.0,1998-5
Piau,8.0,1999-5
Piau,25.0,2000-5
Piau,36.0,2001-5
Piau,84.0,2002-5
Piau,13.0,2003-5
Piau,80.0,2004-5
Piau,22.0,2005-5
Piau,0.0,2006-5
Piau,52.0,2007-5
Piau,12.0,2008-5
Piau,12.0,2009-5
Piau,231.0,2010-5
Piau,77.0,2011-5
Piau,334.0,2012-5
Piau,40.0,2013-5
Piau,138.0,2014-5
Piau,66.0,2015-5
Piau,60.0,2016-5
Piau,36.0,2017-5
Piau,46.0,1998-6
Piau,47.0,1999-6
Piau,18.0,2000-6
Piau,87.0,2001-6
Piau,161.0,2002-6
Piau,88.0,2003-6
Piau,239.0,2004-6
Piau,171.0,2005-6
Piau,40.0,2006-6
Piau,303.0,2007-6
Piau,33.0,2008-6
Piau,56.0,2009-6
Piau,208.0,2010-6
Piau,462.0,2011-6
Piau,834.0,2012-6
Piau,263.0,2013-6
Piau,373.0,2014-6
Piau,283.0,2015-6
Piau,153.0,2016-6
Piau,193.0,2017-6
Piau,189.0,1998-7
Piau,123.0,1999-7
Piau,75.0,2000-7
Piau,337.0,2001-7
Piau,534.0,2002-7
Piau,407.0,2003-7
Piau,564.0,2004-7
Piau,445.0,2005-7
Piau,150.0,2006-7
Piau,919.0,2007-7
Piau,97.0,2008-7
Piau,302.0,2009-7
Piau,1.696,2010-7
Piau,864.0,2011-7
Piau,1.755,2012-7
Piau,361.0,2013-7
Piau,1.177,2014-7
Piau,690.0,2015-7
Piau,754.0,2016-7
Piau,643.0,2017-7
Piau,711.0,1998-8
Piau,499.0,1999-8
Piau,415.0,2000-8
Piau,1.133,2001-8
Piau,2.28,2002-8
Piau,864.0,2003-8
Piau,1.002,2004-8
Piau,943.0,2005-8
Piau,911.0,2006-8
Piau,3.551,2007-8
Piau,290.0,2008-8
Piau,790.0,2009-8
Piau,4.035,2010-8
Piau,1.9580000000000002,2011-8
Piau,3.614,2012-8
Piau,1.015,2013-8
Piau,2.265,2014-8
Piau,2.057,2015-8
Piau,1.6469999999999998,2016-8
Piau,1.5719999999999998,2017-8
Piau,1.9909999999999999,1998-9
Piau,872.0,1999-9
Piau,1.099,2000-9
Piau,2.401,2001-9
Piau,2.475,2002-9
Piau,3.3989999999999996,2003-9
Piau,2.662,2004-9
Piau,3.136,2005-9
Piau,1.618,2006-9
Piau,4.078,2007-9
Piau,1.472,2008-9
Piau,1.709,2009-9
Piau,5.392,2010-9
Piau,4.402,2011-9
Piau,4.479,2012-9
Piau,2.311,2013-9
Piau,2.536,2014-9
Piau,5.827999999999999,2015-9
Piau,1.3940000000000001,2016-9
Piau,3.4219999999999997,2017-9
Piau,2.5860000000000003,1998-10
Piau,1.4380000000000002,1999-10
Piau,2.5580000000000003,2000-10
Piau,3.742,2001-10
Piau,2.7569999999999997,2002-10
Piau,2.332,2003-10
Piau,2.144,2004-10
Piau,3.263,2005-10
Piau,1.443,2006-10
Piau,2.331,2007-10
Piau,1.83,2008-10
Piau,913.0,2009-10
Piau,3.863,2010-10
Piau,1.484,2011-10
Piau,2.506,2012-10
Piau,1.2690000000000001,2013-10
Piau,1.788,2014-10
Piau,4.0680000000000005,2015-10
Piau,2.5980000000000003,2016-10
Piau,3.0039999999999996,2017-10
Piau,424.0,1998-11
Piau,334.0,1999-11
Piau,450.0,2000-11
Piau,1.484,2001-11
Piau,1.1740000000000002,2002-11
Piau,1.248,2003-11
Piau,1.798,2004-11
Piau,1.599,2005-11
Piau,740.0,2006-11
Piau,939.0,2007-11
Piau,594.0,2008-11
Piau,1.3359999999999999,2009-11
Piau,1.4169999999999998,2010-11
Piau,825.0,2011-11
Piau,447.0,2012-11
Piau,640.0,2013-11
Piau,717.0,2014-11
Piau,897.0,2015-11
Piau,1.126,2016-11
Piau,449.0,2017-11
Piau,119.0,1998-12
Piau,74.0,1999-12
Piau,79.0,2000-12
Piau,230.0,2001-12
Piau,373.0,2002-12
Piau,459.0,2003-12
Piau,788.0,2004-12
Piau,486.0,2005-12
Piau,339.0,2006-12
Piau,317.0,2007-12
Piau,329.0,2008-12
Piau,570.0,2009-12
Piau,357.0,2010-12
Piau,362.0,2011-12
Piau,334.0,2012-12
Piau,468.0,2013-12
Piau,346.0,2014-12
Piau,626.0,2015-12
Piau,374.0,2016-12
Rio,0.0,1998-1
Rio,0.0,1999-1
Rio,0.0,2000-1
Rio,0.0,2001-1
Rio,0.0,2002-1
Rio,0.0,2003-1
Rio,1.0,2004-1
Rio,5.0,2005-1
Rio,12.0,2006-1
Rio,0.0,2007-1
Rio,1.0,2008-1
Rio,3.0,2009-1
Rio,13.0,2010-1
Rio,10.0,2011-1
Rio,12.0,2012-1
Rio,9.0,2013-1
Rio,35.0,2014-1
Rio,97.0,2015-1
Rio,9.0,2016-1
Rio,15.0,2017-1
Rio,0.0,1998-2
Rio,0.0,1999-2
Rio,1.0,2000-2
Rio,3.0,2001-2
Rio,1.0,2002-2
Rio,10.0,2003-2
Rio,8.0,2004-2
Rio,4.0,2005-2
Rio,7.0,2006-2
Rio,15.0,2007-2
Rio,2.0,2008-2
Rio,5.0,2009-2
Rio,73.0,2010-2
Rio,36.0,2011-2
Rio,11.0,2012-2
Rio,12.0,2013-2
Rio,116.0,2014-2
Rio,36.0,2015-2
Rio,16.0,2016-2
Rio,34.0,2017-2
Rio,0.0,1998-3
Rio,0.0,1999-3
Rio,0.0,2000-3
Rio,0.0,2001-3
Rio,1.0,2002-3
Rio,23.0,2003-3
Rio,4.0,2004-3
Rio,7.0,2005-3
Rio,8.0,2006-3
Rio,27.0,2007-3
Rio,2.0,2008-3
Rio,5.0,2009-3
Rio,10.0,2010-3
Rio,7.0,2011-3
Rio,20.0,2012-3
Rio,9.0,2013-3
Rio,38.0,2014-3
Rio,23.0,2015-3
Rio,16.0,2016-3
Rio,10.0,2017-3
Rio,0.0,1998-4
Rio,1.0,1999-4
Rio,2.0,2000-4
Rio,2.0,2001-4
Rio,8.0,2002-4
Rio,11.0,2003-4
Rio,3.0,2004-4
Rio,1.0,2005-4
Rio,8.0,2006-4
Rio,9.0,2007-4
Rio,2.0,2008-4
Rio,1.0,2009-4
Rio,10.0,2010-4
Rio,12.0,2011-4
Rio,12.0,2012-4
Rio,9.0,2013-4
Rio,25.0,2014-4
Rio,24.0,2015-4
Rio,45.0,2016-4
Rio,12.0,2017-4
Rio,0.0,1998-5
Rio,7.0,1999-5
Rio,5.0,2000-5
Rio,4.0,2001-5
Rio,4.0,2002-5
Rio,1.0,2003-5
Rio,0.0,2004-5
Rio,11.0,2005-5
Rio,4.0,2006-5
Rio,2.0,2007-5
Rio,0.0,2008-5
Rio,37.0,2009-5
Rio,6.0,2010-5
Rio,17.0,2011-5
Rio,18.0,2012-5
Rio,16.0,2013-5
Rio,20.0,2014-5
Rio,21.0,2015-5
Rio,30.0,2016-5
Rio,15.0,2017-5
Rio,3.0,1998-6
Rio,8.0,1999-6
Rio,14.0,2000-6
Rio,13.0,2001-6
Rio,13.0,2002-6
Rio,13.0,2003-6
Rio,19.0,2004-6
Rio,16.0,2005-6
Rio,19.0,2006-6
Rio,3.0,2007-6
Rio,4.0,2008-6
Rio,33.0,2009-6
Rio,7.0,2010-6
Rio,33.0,2011-6
Rio,14.0,2012-6
Rio,17.0,2013-6
Rio,54.0,2014-6
Rio,33.0,2015-6
Rio,37.0,2016-6
Rio,68.0,2017-6
Rio,21.0,1998-7
Rio,14.0,1999-7
Rio,22.0,2000-7
Rio,57.0,2001-7
Rio,17.0,2002-7
Rio,42.0,2003-7
Rio,23.0,2004-7
Rio,20.0,2005-7
Rio,54.0,2006-7
Rio,15.0,2007-7
Rio,14.0,2008-7
Rio,56.0,2009-7
Rio,55.0,2010-7
Rio,121.0,2011-7
Rio,50.0,2012-7
Rio,58.0,2013-7
Rio,62.0,2014-7
Rio,74.0,2015-7
Rio,131.0,2016-7
Rio,70.0,2017-7
Rio,21.0,1998-8
Rio,88.0,1999-8
Rio,34.0,2000-8
Rio,129.0,2001-8
Rio,184.0,2002-8
Rio,191.0,2003-8
Rio,74.0,2004-8
Rio,98.0,2005-8
Rio,79.0,2006-8
Rio,189.0,2007-8
Rio,19.0,2008-8
Rio,91.0,2009-8
Rio,316.0,2010-8
Rio,250.0,2011-8
Rio,72.0,2012-8
Rio,74.0,2013-8
Rio,199.0,2014-8
Rio,158.0,2015-8
Rio,241.0,2016-8
Rio,164.0,2017-8
Rio,44.0,1998-9
Rio,192.0,1999-9
Rio,16.0,2000-9
Rio,60.0,2001-9
Rio,45.0,2002-9
Rio,166.0,2003-9
Rio,205.0,2004-9
Rio,46.0,2005-9
Rio,197.0,2006-9
Rio,223.0,2007-9
Rio,132.0,2008-9
Rio,90.0,2009-9
Rio,353.0,2010-9
Rio,510.0,2011-9
Rio,172.0,2012-9
Rio,117.0,2013-9
Rio,318.0,2014-9
Rio,85.0,2015-9
Rio,195.0,2016-9
Rio,728.0,2017-9
Rio,6.0,1998-10
Rio,30.0,1999-10
Rio,25.0,2000-10
Rio,33.0,2001-10
Rio,313.0,2002-10
Rio,81.0,2003-10
Rio,26.0,2004-10
Rio,116.0,2005-10
Rio,12.0,2006-10
Rio,137.0,2007-10
Rio,42.0,2008-10
Rio,18.0,2009-10
Rio,35.0,2010-10
Rio,114.0,2011-10
Rio,163.0,2012-10
Rio,44.0,2013-10
Rio,500.0,2014-10
Rio,96.0,2015-10
Rio,30.0,2016-10
Rio,238.0,2017-10
Rio,6.0,1998-11
Rio,16.0,1999-11
Rio,2.0,2000-11
Rio,4.0,2001-11
Rio,11.0,2002-11
Rio,5.0,2003-11
Rio,49.0,2004-11
Rio,12.0,2005-11
Rio,1.0,2006-11
Rio,1.0,2007-11
Rio,0.0,2008-11
Rio,27.0,2009-11
Rio,23.0,2010-11
Rio,20.0,2011-11
Rio,13.0,2012-11
Rio,28.0,2013-11
Rio,36.0,2014-11
Rio,6.0,2015-11
Rio,19.0,2016-11
Rio,43.0,2017-11
Rio,1.0,1998-12
Rio,0.0,1999-12
Rio,0.0,2000-12
Rio,2.0,2001-12
Rio,8.0,2002-12
Rio,10.0,2003-12
Rio,9.0,2004-12
Rio,2.0,2005-12
Rio,0.0,2006-12
Rio,0.0,2007-12
Rio,6.0,2008-12
Rio,1.0,2009-12
Rio,10.0,2010-12
Rio,3.0,2011-12
Rio,18.0,2012-12
Rio,12.0,2013-12
Rio,25.0,2014-12
Rio,11.0,2015-12
Rio,5.0,2016-12
Rio,0.0,1998-1
Rio,32.0,1999-1
Rio,1.0,2000-1
Rio,2.0,2001-1
Rio,4.0,2002-1
Rio,113.0,2003-1
Rio,44.0,2004-1
Rio,153.0,2005-1
Rio,93.0,2006-1
Rio,63.0,2007-1
Rio,70.0,2008-1
Rio,110.0,2009-1
Rio,32.0,2010-1
Rio,15.0,2011-1
Rio,72.0,2012-1
Rio,25.0,2013-1
Rio,34.0,2014-1
Rio,45.0,2015-1
Rio,15.0,2016-1
Rio,28.0,2017-1
Rio,0.0,1998-2
Rio,11.0,1999-2
Rio,7.0,2000-2
Rio,0.0,2001-2
Rio,18.0,2002-2
Rio,9.0,2003-2
Rio,5.0,2004-2
Rio,42.0,2005-2
Rio,21.0,2006-2
Rio,9.0,2007-2
Rio,25.0,2008-2
Rio,8.0,2009-2
Rio,12.0,2010-2
Rio,5.0,2011-2
Rio,13.0,2012-2
Rio,24.0,2013-2
Rio,8.0,2014-2
Rio,15.0,2015-2
Rio,2.0,2016-2
Rio,10.0,2017-2
Rio,0.0,1998-3
Rio,9.0,1999-3
Rio,11.0,2000-3
Rio,0.0,2001-3
Rio,3.0,2002-3
Rio,1.0,2003-3
Rio,1.0,2004-3
Rio,15.0,2005-3
Rio,8.0,2006-3
Rio,7.0,2007-3
Rio,3.0,2008-3
Rio,2.0,2009-3
Rio,23.0,2010-3
Rio,3.0,2011-3
Rio,2.0,2012-3
Rio,6.0,2013-3
Rio,6.0,2014-3
Rio,3.0,2015-3
Rio,1.0,2016-3
Rio,3.0,2017-3
Rio,0.0,1998-4
Rio,21.0,1999-4
Rio,16.0,2000-4
Rio,10.0,2001-4
Rio,0.0,2002-4
Rio,2.0,2003-4
Rio,3.0,2004-4
Rio,2.0,2005-4
Rio,2.0,2006-4
Rio,1.0,2007-4
Rio,0.0,2008-4
Rio,1.0,2009-4
Rio,7.0,2010-4
Rio,0.0,2011-4
Rio,4.0,2012-4
Rio,7.0,2013-4
Rio,2.0,2014-4
Rio,4.0,2015-4
Rio,0.0,2016-4
Rio,6.0,2017-4
Rio,0.0,1998-5
Rio,1.0,1999-5
Rio,3.0,2000-5
Rio,56.0,2001-5
Rio,6.0,2002-5
Rio,0.0,2003-5
Rio,2.0,2004-5
Rio,3.0,2005-5
Rio,0.0,2006-5
Rio,2.0,2007-5
Rio,0.0,2008-5
Rio,0.0,2009-5
Rio,3.0,2010-5
Rio,0.0,2011-5
Rio,14.0,2012-5
Rio,2.0,2013-5
Rio,2.0,2014-5
Rio,4.0,2015-5
Rio,1.0,2016-5
Rio,2.0,2017-5
Rio,1.0,1998-6
Rio,4.0,1999-6
Rio,8.0,2000-6
Rio,13.0,2001-6
Rio,1.0,2002-6
Rio,1.0,2003-6
Rio,2.0,2004-6
Rio,0.0,2005-6
Rio,0.0,2006-6
Rio,0.0,2007-6
Rio,0.0,2008-6
Rio,0.0,2009-6
Rio,1.0,2010-6
Rio,1.0,2011-6
Rio,5.0,2012-6
Rio,1.0,2013-6
Rio,2.0,2014-6
Rio,5.0,2015-6
Rio,4.0,2016-6
