year,region,npg,birth_rate,death_rate,gdw,urbanization
2009,Mari El Republic,-2.2,12.7,14.9,55.79,62.9
2009,Republic of Mordovia,-5.9,9.8,15.5,58.62,59.6
2009,Moscow,-0.4,11.0,10.6,55.29,100.0
2009,Moscow Oblast,-4.9,11.0,15.3,59.48,80.2
2009,Murmansk Oblast,-1.2,10.8,12.5,49.27,92.7
2009,Nenets Autonomous Okrug,4.8,16.5,11.8,54.26,67.2
2009,Nizhny Novgorod Oblast,-6.6,10.9,17.4,62.66,78.6
2009,Novgorod Oblast,-9.2,11.2,20.4,65.53,71.2
2009,Novosibirsk Oblast,-1.2,12.9,14.0,57.7,76.6
2009,Omsk Oblast,-0.9,12.7,13.8,57.04,71.2
2009,Orenburg Oblast,-0.5,13.3,14.3,60.4,59.2
2009,Oryol Oblast,-6.2,10.4,17.0,64.86,65.4
2009,Penza Oblast,-5.5,10.3,15.6,63.54,66.6
2009,Perm Krai,-1.7,13.3,15.3,60.39,75.2
2009,Primorsky Krai,-2.0,11.8,14.0,56.22,75.9
2009,Pskov Oblast,-10.5,10.4,21.1,65.23,69.6
2009,Altai Republic,8.4,20.3,12.2,61.42,27.1
2009,Komi Republic,-0.4,12.4,13.3,50.65,76.3
2009,Tuva Republic,14.5,26.1,12.0,63.97,51.9
2009,Rostov Oblast,-3.8,10.9,14.5,62.43,67.0
2009,Ryazan Oblast,-7.7,10.1,17.7,66.59,70.5
2009,Samara Oblast,-3.3,11.5,14.6,60.07,80.2
2009,Saint Petersburg,-2.8,11.3,13.5,58.77,100.0
2009,Saratov Oblast,-4.3,10.7,15.2,62.83,74.3
2009,Sakhalin Oblast,-2.4,12.1,14.7,52.8,79.3
2009,Sverdlovsk Oblast,-1.5,12.8,14.6,60.1,83.6
2009,Sevastopol,,,,,
2009,Republic of North Ossetia-Alania,2.9,14.3,11.2,66.3,63.6
2009,Smolensk Oblast,-8.4,10.8,18.7,59.87,72.3
2009,Stavropol Krai,-1.1,12.1,12.9,61.79,56.9
2009,Tambov Oblast,-8.0,9.3,17.1,65.87,58.4
2009,Republic of Tatarstan,-0.3,12.4,12.7,59.35,75.0
2009,Tver Oblast,-8.9,11.1,19.9,66.57,74.2
2009,Tomsk Oblast,0.3,13.2,12.9,54.47,69.6
2009,Tula Oblast,-9.9,9.5,19.1,66.53,79.8
2009,Tyumen Oblast,6.7,15.5,9.0,54.86,64.0
2009,Udmurt Republic,0.6,13.8,13.2,57.43,69.2
2009,Ulyanovsk Oblast,-4.4,10.5,14.9,59.8,73.5
2009,Khabarovsk Krai,-1.1,12.5,14.2,54.53,81.7
2009,Republic of Khakassia,1.5,15.0,13.6,57.87,70.7
2009,Khanty–Mansi Autonomous Okrug – Yugra,9.0,15.6,6.7,41.66,91.3
2009,Chelyabinsk Oblast,-1.3,13.0,14.4,61.05,81.9
2009,Chechen Republic,23.8,29.1,5.4,70.85,35.9
2009,Chuvash Republic,-1.1,12.6,13.9,58.52,57.8
2009,Chukotka Autonomous Okrug,1.2,14.2,12.4,44.57,64.7
2009,Sakha (Yakutia) Republic,7.0,16.8,9.8,53.72,64.4
2009,Yamalo-Nenets Autonomous Okrug,9.7,15.1,5.6,39.65,84.7
2009,Yaroslavl Oblast,-5.7,10.9,16.9,64.88,82.0
2010,Republic of Adygea,-1.2,12.9,14.1,68.34,51.0
2010,Altai Krai,-2.3,12.7,15.0,62.72,54.3
2010,Amur Oblast,-1.5,13.8,15.3,58.76,66.5
2010,Arkhangelsk Oblast,-2.0,12.4,14.6,60.63,75.5
2010,Astrakhan Oblast,0.7,14.2,13.5,61.37,66.7
2010,Republic of Bashkortostan,0.6,14.0,13.4,61.12,60.3
2010,Belgorod Oblast,-3.5,10.9,14.4,63.16,65.9
2010,Bryansk Oblast,-6.3,10.7,17.0,64.53,69.0
2010,Republic of Buryatia,4.3,17.0,12.7,59.33,57.8
2010,Vladimir Oblast,-7.2,10.8,18.0,65.92,77.5
2010,Volgograd Oblast,-3.4,11.3,14.7,64.35,75.7
2010,Vologda Oblast,-4.2,12.5,16.7,61.97,70.0
2010,Voronezh Oblast,-6.8,10.2,17.0,65.87,62.1
2010,Republic of Dagestan,12.1,18.0,5.9,60.93,44.8
2010,Jewish Autonomous Oblast,-1.9,13.6,15.5,59.62,67.3
2010,Zabaykalsky Krai,2.1,15.9,13.8,59.46,65.5
2010,Ivanovo Oblast,-8.0,10.4,18.4,65.95,80.8
2010,Republic of Ingushetia,22.6,27.1,4.5,66.25,42.7
2010,Irkutsk Oblast,0.8,15.2,14.4,61.21,79.4
2010,Kabardino-Balkar Republic,5.2,14.6,9.4,58.3,54.7
2010,Kaliningrad Oblast,-2.8,11.4,14.2,58.95,77.2
2010,Republic of Kalmykia,4.3,15.3,11.0,56.04,44.1
2010,Kaluga Oblast,-5.5,11.0,16.5,63.34,75.2
2010,Kamchatka Krai,-0.6,12.0,12.6,51.44,78.3
2010,Karachay-Cherkess Republic,2.9,12.9,10.0,61.17,43.7
2010,Republic of Karelia,-4.1,12.1,16.2,61.44,77.7
2010,Kemerovo Oblast,-3.0,13.1,16.1,61.7,85.3
2010,Kirov Oblast,-5.0,11.7,16.7,63.51,73.6
2010,Kostroma Oblast,-5.6,12.1,17.7,65.26,69.6
2010,Krasnodar Krai,-1.3,12.2,13.5,66.35,52.8
2010,Krasnoyarsk Krai,0.1,13.6,13.5,57.18,76.0
2010,Republic of Crimea,,,,,
2010,Kurgan Oblast,-3.1,12.9,16.0,67.59,59.9
2010,Kursk Oblast,-6.5,11.1,17.6,66.69,64.7
2010,Leningrad Oblast,-7.0,8.8,15.8,61.41,65.8
2010,Lipetsk Oblast,-5.8,10.9,16.7,65.1,63.5
2010,Magadan Oblast,-1.5,11.5,13.0,48.48,95.2
2010,Mari El Republic,-2.5,12.7,15.2,57.62,63.0
2010,Republic of Mordovia,-6.2,9.5,15.7,59.79,60.1
2010,Moscow,-0.3,10.7,11.0,56.83,100.0
2010,Moscow Oblast,-4.5,10.9,15.4,60.57,80.2
2010,Murmansk Oblast,-0.2,11.7,11.9,51.35,92.7
2010,Nenets Autonomous Okrug,4.7,16.6,11.9,56.93,67.0
2010,Nizhny Novgorod Oblast,-7.0,10.9,17.9,64.13,78.8
2010,Novgorod Oblast,-8.7,11.3,20.0,67.54,70.5
2010,Novosibirsk Oblast,-0.7,13.2,13.9,59.05,76.9
2010,Omsk Oblast,-0.7,13.2,13.9,58.43,71.2
2010,Orenburg Oblast,-0.5,14.0,14.5,61.84,59.4
2010,Oryol Oblast,-6.4,11.0,17.4,66.32,65.4
2010,Penza Oblast,-5.7,10.2,15.9,65.0,66.8
2010,Perm Krai,-1.2,14.1,15.3,62.45,74.8
2010,Primorsky Krai,-2.5,11.8,14.3,57.73,76.0
2010,Pskov Oblast,-10.7,10.5,21.2,67.13,69.8
2010,Altai Republic,8.3,20.5,12.2,64.19,27.5
2010,Komi Republic,-0.2,12.9,13.1,52.89,76.6
2010,Tuva Republic,15.2,26.8,11.6,65.95,52.4
2010,Rostov Oblast,-3.8,10.9,14.7,63.61,67.1
2010,Ryazan Oblast,-7.9,10.2,18.1,67.89,70.7
2010,Samara Oblast,-3.6,11.6,15.2,61.58,80.2
2010,Saint Petersburg,-2.0,11.4,13.4,59.91,100.0
2010,Saratov Oblast,-4.9,10.8,15.7,64.2,74.4
2010,Sakhalin Oblast,-2.8,12.1,14.9,55.51,79.5
2010,Sverdlovsk Oblast,-0.9,13.4,14.3,62.22,83.7
2010,Sevastopol,,,,,
2010,Republic of North Ossetia-Alania,3.6,14.5,10.9,67.2,63.7
2010,Smolensk Oblast,-8.0,10.4,18.4,61.41,72.4
2010,Stavropol Krai,-0.5,11.9,12.4,62.54,57.0
2010,Tambov Oblast,-8.0,9.5,17.5,67.1,58.5
2010,Republic of Tatarstan,-0.2,12.9,13.1,60.53,75.2
2010,Tver Oblast,-9.2,10.9,20.1,68.0,74.5
2010,Tomsk Oblast,0.4,13.0,12.6,55.71,70.0
2010,Tula Oblast,-9.8,9.5,19.3,67.92,79.7
2010,Tyumen Oblast,7.1,15.8,9.0,56.78,59.9
2010,Udmurt Republic,0.3,14.2,13.9,59.64,69.3
2010,Ulyanovsk Oblast,-5.1,10.6,15.7,61.32,73.3
2010,Khabarovsk Krai,-1.7,12.9,14.6,56.22,81.8
2010,Republic of Khakassia,1.2,15.0,13.8,60.04,67.8
2010,Khanty–Mansi Autonomous Okrug – Yugra,9.6,16.4,6.8,43.49,91.4
2010,Chelyabinsk Oblast,-1.0,13.4,14.4,62.96,81.9
2010,Chechen Republic,24.3,29.9,5.6,72.42,36.8
2010,Chuvash Republic,-1.6,12.9,14.5,59.96,58.3
2010,Chukotka Autonomous Okrug,0.9,14.7,13.8,47.11,64.6
2010,Sakha (Yakutia) Republic,7.0,16.8,9.8,55.22,64.4
2010,Yamalo-Nenets Autonomous Okrug,10.3,15.8,5.5,41.47,84.7
2010,Yaroslavl Oblast,-6.0,11.2,17.2,67.03,82.1
2011,Republic of Adygea,-1.2,12.6,13.8,69.86,50.9
2011,Altai Krai,-1.9,12.7,14.6,65.04,54.8
2011,Amur Oblast,-1.2,13.6,14.8,60.63,66.9
2011,Arkhangelsk Oblast,-1.7,12.1,13.9,63.07,76.0
2011,Astrakhan Oblast,1.2,14.2,13.0,62.83,66.7
2011,Republic of Bashkortostan,0.4,13.8,13.4,62.42,60.6
2011,Belgorod Oblast,-3.0,11.1,14.1,64.29,66.2
2011,Bryansk Oblast,-5.2,10.9,16.1,65.84,69.1
2011,Republic of Buryatia,4.3,17.0,12.7,61.43,58.5
2011,Vladimir Oblast,-6.2,10.9,17.1,67.49,77.7
2011,Volgograd Oblast,-2.6,11.2,13.8,65.64,76.0
2011,Vologda Oblast,-2.7,13.0,15.7,64.04,70.8
2011,Voronezh Oblast,-5.7,10.2,15.9,66.41,65.5
2011,Republic of Dagestan,12.9,18.7,5.8,60.74,45.2
2011,Jewish Autonomous Oblast,-1.3,14.2,15.5,61.09,67.8
2011,Zabaykalsky Krai,2.2,15.5,13.3,60.87,66.0
2011,Ivanovo Oblast,-6.5,10.4,16.9,67.49,81.0
2011,Republic of Ingushetia,23.0,27.0,4.0,67.37,38.4
2011,Irkutsk Oblast,1.3,15.3,14.0,62.86,79.6
2011,Kabardino-Balkar Republic,5.6,15.0,9.4,59.41,54.4
2011,Kaliningrad Oblast,-1.5,11.8,13.3,60.17,77.6
2011,Republic of Kalmykia,4.5,14.6,10.1,57.83,44.1
2011,Kaluga Oblast,-4.5,10.9,15.4,64.95,76.3
2011,Kamchatka Krai,0.4,12.5,12.1,52.88,77.4
2011,Karachay-Cherkess Republic,3.3,13.2,9.9,62.57,43.3
2011,Republic of Karelia,-2.8,12.0,14.8,63.73,78.1
2011,Kemerovo Oblast,-2.8,12.7,15.5,63.84,85.4
2011,Kirov Oblast,-3.9,11.9,15.8,65.95,74.1
2011,Kostroma Oblast,-4.3,12.3,16.6,67.26,70.0
2011,Krasnodar Krai,-1.3,12.2,13.5,67.53,52.9
2011,Krasnoyarsk Krai,0.5,13.5,13.0,58.71,76.4
2011,Republic of Crimea,,,,,
2011,Kurgan Oblast,-2.9,12.8,15.7,69.92,60.3
2011,Kursk Oblast,-5.3,11.5,16.8,67.9,65.4
2011,Leningrad Oblast,-6.1,8.6,14.7,63.03,65.7
2011,Lipetsk Oblast,-4.5,10.7,15.2,66.6,63.7
2011,Magadan Oblast,-1.4,11.6,13.0,50.85,95.5
2011,Mari El Republic,-1.1,13.1,14.2,59.56,63.2
2011,Republic of Mordovia,-5.3,9.5,14.8,61.06,60.6
2011,Moscow,1.1,10.8,9.7,57.72,100.0
2011,Moscow Oblast,-3.1,11.0,14.1,61.37,80.1
2011,Murmansk Oblast,0.0,11.5,11.5,53.15,92.8
2011,Nenets Autonomous Okrug,4.7,15.2,10.5,58.99,67.9
2011,Nizhny Novgorod Oblast,-5.4,11.0,16.4,65.32,78.9
2011,Novgorod Oblast,-7.1,11.3,18.4,69.49,70.7
2011,Novosibirsk Oblast,-0.5,13.1,13.6,60.6,77.3
2011,Omsk Oblast,0.1,13.6,13.5,60.0,71.5
2011,Orenburg Oblast,-0.4,13.9,14.3,63.43,59.7
2011,Oryol Oblast,-5.8,10.5,16.3,67.73,65.5
2011,Penza Oblast,-5.1,10.1,15.2,66.62,67.2
2011,Perm Krai,-0.6,14.1,14.7,64.48,75.0
2011,Primorsky Krai,-2.1,12.0,14.1,58.8,76.1
2011,Pskov Oblast,-8.9,10.5,19.4,69.02,70.2
2011,Altai Republic,10.5,22.7,12.2,66.73,27.7
2011,Komi Republic,0.7,13.1,12.4,55.02,77.0
2011,Tuva Republic,16.5,27.5,11.0,68.03,53.1
2011,Rostov Oblast,-3.4,10.9,14.3,64.66,67.3
2011,Ryazan Oblast,-6.2,10.2,16.4,69.34,70.9
2011,Samara Oblast,-2.9,11.5,14.4,62.8,80.3
2011,Saint Petersburg,-0.9,11.6,12.5,60.19,100.0
2011,Saratov Oblast,-3.8,10.7,14.5,65.48,74.6
2011,Sakhalin Oblast,-2.4,11.8,14.2,57.47,79.8
2011,Sverdlovsk Oblast,-0.6,13.5,14.1,64.08,83.9
2011,Sevastopol,,,,,
2011,Republic of North Ossetia-Alania,3.7,14.6,10.9,67.9,63.8
2011,Smolensk Oblast,-6.4,10.4,16.8,63.03,72.7
2011,Stavropol Krai,-0.5,11.8,12.3,63.52,57.2
2011,Tambov Oblast,-7.1,9.3,16.4,68.38,58.7
2011,Republic of Tatarstan,1.0,13.4,12.4,61.76,75.4
2011,Tver Oblast,-7.7,11.0,18.7,69.43,74.8
2011,Tomsk Oblast,0.8,13.0,12.2,57.48,70.3
2011,Tula Oblast,-8.3,9.4,17.7,69.27,79.4
2011,Tyumen Oblast,7.6,15.9,8.5,58.65,60.5
2011,Udmurt Republic,1.0,14.4,13.4,61.89,68.7
2011,Ulyanovsk Oblast,-4.0,10.8,14.8,62.83,73.6
2011,Khabarovsk Krai,-1.6,12.9,14.5,57.4,81.8
2011,Republic of Khakassia,1.7,15.1,13.4,62.38,67.4
2011,Khanty–Mansi Autonomous Okrug – Yugra,9.9,16.4,6.5,45.23,91.5
2011,Chelyabinsk Oblast,-0.6,13.6,14.2,64.78,82.0
2011,Chechen Republic,23.7,29.0,5.3,73.05,34.9
2011,Chuvash Republic,-0.7,12.9,13.6,61.38,58.9
2011,Chukotka Autonomous Okrug,2.5,13.6,11.1,48.86,64.9
2011,Sakha (Yakutia) Republic,7.7,17.1,9.4,56.61,64.1
2011,Yamalo-Nenets Autonomous Okrug,10.2,15.6,5.4,42.81,84.8
2011,Yaroslavl Oblast,-4.7,11.1,15.8,68.93,82.2
2012,Republic of Adygea,-0.5,12.9,13.4,71.02,46.9
2012,Altai Krai,-0.9,13.7,14.6,67.8,55.2
2012,Amur Oblast,-0.4,14.3,14.7,63.04,67.0
2012,Arkhangelsk Oblast,-0.8,12.6,13.6,65.76,76.4
2012,Astrakhan Oblast,2.4,15.1,12.7,64.35,66.7
2012,Republic of Bashkortostan,1.4,14.6,13.2,64.25,60.8
2012,Belgorod Oblast,-2.4,11.6,14.0,65.78,66.4
2012,Bryansk Oblast,-4.8,11.4,16.2,67.56,69.2
2012,Republic of Buryatia,5.1,17.5,12.4,63.85,58.8
2012,Vladimir Oblast,-5.2,11.5,16.7,69.6,77.6
2012,Volgograd Oblast,-1.9,11.7,13.6,67.32,76.1
2012,Vologda Oblast,-1.1,14.0,15.1,66.33,71.2
2012,Voronezh Oblast,-4.7,10.9,15.6,67.68,65.9
2012,Republic of Dagestan,13.4,19.1,5.7,60.71,45.1
2012,Jewish Autonomous Oblast,-1.1,14.1,15.2,63.59,68.1
2012,Zabaykalsky Krai,3.1,16.2,13.1,62.8,66.4
2012,Ivanovo Oblast,-5.8,11.1,16.9,69.28,81.0
2012,Republic of Ingushetia,17.7,21.4,3.7,67.78,39.2
2012,Irkutsk Oblast,2.0,15.9,13.9,65.09,79.6
2012,Kabardino-Balkar Republic,7.0,16.0,9.0,60.46,54.3
2012,Kaliningrad Oblast,-0.8,12.4,13.2,62.05,77.5
2012,Republic of Kalmykia,4.9,15.0,10.1,60.19,44.4
2012,Kaluga Oblast,-4.1,11.7,15.8,66.72,75.9
2012,Kamchatka Krai,1.5,13.1,11.6,54.43,77.5
2012,Karachay-Cherkess Republic,3.9,13.7,9.8,63.71,43.1
2012,Republic of Karelia,-2.8,12.6,15.4,66.31,78.4
2012,Kemerovo Oblast,-1.4,13.8,15.2,66.22,85.4
2012,Kirov Oblast,-2.8,12.8,15.6,68.67,74.5
2012,Kostroma Oblast,-3.2,12.9,16.1,69.69,70.2
2012,Krasnodar Krai,-0.2,13.0,13.2,68.57,53.3
2012,Krasnoyarsk Krai,1.5,14.5,13.0,60.43,76.5
2012,Republic of Crimea,,,,,
2012,Kurgan Oblast,-2.1,13.9,16.0,73.44,60.4
2012,Kursk Oblast,-4.6,12.0,16.6,69.75,65.9
2012,Leningrad Oblast,-5.7,9.0,14.7,64.56,65.4
2012,Lipetsk Oblast,-3.7,11.7,15.4,68.48,63.9
2012,Magadan Oblast,-0.1,12.6,12.7,53.17,95.7
2012,Mari El Republic,0.5,14.2,13.7,62.06,63.8
2012,Republic of Mordovia,-4.5,10.0,14.5,62.74,61.0
2012,Moscow,1.4,11.3,9.9,62.82,100.0
2012,Moscow Oblast,-2.4,11.9,14.3,56.82,80.1
2012,Murmansk Oblast,0.5,11.8,11.3,55.13,92.7
2012,Nenets Autonomous Okrug,7.1,17.3,10.2,60.91,69.1
2012,Nizhny Novgorod Oblast,-4.3,11.8,16.1,66.93,79.0
2012,Novgorod Oblast,-5.8,12.1,17.9,71.85,70.6
2012,Novosibirsk Oblast,0.3,13.9,13.6,62.33,77.6
2012,Omsk Oblast,1.1,14.9,13.8,62.12,71.6
2012,Orenburg Oblast,0.7,14.8,14.1,65.57,59.6
2012,Oryol Oblast,-5.2,11.2,16.4,69.51,65.7
2012,Penza Oblast,-4.1,10.8,14.9,68.51,67.6
2012,Perm Krai,0.6,14.8,14.2,66.76,74.9
2012,Primorsky Krai,-1.1,12.6,13.7,60.34,76.3
2012,Pskov Oblast,-8.5,11.1,19.6,71.15,70.2
2012,Altai Republic,10.9,22.4,11.5,70.02,28.7
2012,Komi Republic,1.8,14.0,12.2,57.41,77.2
2012,Tuva Republic,15.5,26.7,11.2,70.38,53.6
2012,Rostov Oblast,-2.3,11.7,14.0,66.05,67.5
2012,Ryazan Oblast,-5.5,10.9,16.4,71.01,71.0
2012,Samara Oblast,-1.8,12.1,13.9,64.5,80.3
2012,Saint Petersburg,0.2,12.6,12.4,61.32,100.0
2012,Saratov Oblast,-2.9,11.4,14.3,67.07,74.8
2012,Sakhalin Oblast,-1.2,12.7,13.9,59.52,80.3
2012,Sverdlovsk Oblast,0.3,14.3,14.0,66.13,84.0
2012,Sevastopol,,,,,
2012,Republic of North Ossetia-Alania,4.7,15.3,10.6,68.86,63.9
2012,Smolensk Oblast,-6.3,10.5,16.8,64.56,72.6
2012,Stavropol Krai,0.6,12.6,12.0,64.59,57.4
2012,Tambov Oblast,-6.5,9.7,16.2,69.81,58.8
2012,Republic of Tatarstan,2.3,14.5,12.2,63.45,75.7
2012,Tver Oblast,-6.7,11.6,18.3,71.31,74.9
2012,Tomsk Oblast,1.7,13.6,11.9,58.91,70.9
2012,Tula Oblast,-7.6,10.1,17.7,70.71,79.0
2012,Tyumen Oblast,8.8,16.8,8.4,60.74,61.3
2012,Udmurt Republic,2.4,15.3,12.9,64.56,68.9
2012,Ulyanovsk Oblast,-2.7,11.5,14.2,64.91,73.8
2012,Khabarovsk Krai,0.2,13.8,13.6,59.0,81.5
2012,Republic of Khakassia,2.6,16.0,13.4,65.19,67.5
2012,Khanty–Mansi Autonomous Okrug – Yugra,11.4,17.7,6.3,47.1,91.6
2012,Chelyabinsk Oblast,0.2,14.4,14.2,66.89,82.1
2012,Chechen Republic,20.7,26.2,5.5,74.71,34.9
2012,Chuvash Republic,0.7,14.0,13.3,63.24,59.4
2012,Chukotka Autonomous Okrug,2.6,14.0,11.4,49.16,66.0
2012,Sakha (Yakutia) Republic,8.5,17.8,9.3,58.4,64.6
2012,Yamalo-Nenets Autonomous Okrug,11.4,16.8,5.4,42.68,85.0
2012,Yaroslavl Oblast,-4.0,11.9,15.9,70.75,81.9
2013,Republic of Adygea,-0.6,12.5,13.1,72.36,47.0
2013,Altai Krai,-0.8,13.4,14.2,70.87,55.5
2013,Amur Oblast,0.2,14.1,13.9,65.4,67.1
2013,Arkhangelsk Oblast,-0.7,12.7,13.4,68.78,76.8
2013,Astrakhan Oblast,2.6,14.8,12.2,67.09,66.7
2013,Republic of Bashkortostan,1.5,14.6,13.1,66.52,61.1
2013,Belgorod Oblast,-2.2,11.6,13.8,67.74,66.6
2013,Bryansk Oblast,-4.8,11.1,15.9,69.68,69.3
2013,Republic of Buryatia,5.8,17.6,11.8,66.6,59.0
2013,Vladimir Oblast,-5.6,11.1,16.7,72.12,77.6
2013,Volgograd Oblast,-2.0,11.5,13.5,69.41,76.3
2013,Vologda Oblast,-1.2,13.8,15.0,69.07,71.3
2013,Voronezh Oblast,-4.8,10.7,15.5,69.44,66.3
2013,Republic of Dagestan,13.3,18.8,5.5,61.19,45.1
2013,Jewish Autonomous Oblast,-0.9,13.7,14.6,66.18,67.9
2013,Zabaykalsky Krai,3.4,15.9,12.5,65.13,66.8
2013,Ivanovo Oblast,-5.1,11.2,16.3,71.34,81.1
2013,Republic of Ingushetia,17.7,21.2,3.5,68.15,39.9
2013,Irkutsk Oblast,2.1,15.7,13.6,67.55,79.5
2013,Kabardino-Balkar Republic,6.6,15.6,9.0,62.25,54.1
2013,Kaliningrad Oblast,-0.7,12.4,13.1,64.17,77.5
2013,Republic of Kalmykia,4.7,14.6,9.9,63.1,44.7
2013,Kaluga Oblast,-3.5,11.7,15.2,69.02,75.9
2013,Kamchatka Krai,1.6,13.0,11.4,55.6,77.1
2013,Karachay-Cherkess Republic,4.4,13.9,9.5,65.44,42.9
2013,Republic of Karelia,-2.7,11.9,14.6,68.99,78.8
2013,Kemerovo Oblast,-0.9,13.6,14.5,69.06,85.5
2013,Kirov Oblast,-2.4,13.0,15.4,71.95,74.8
2013,Kostroma Oblast,-3.4,12.7,16.1,72.36,70.5
2013,Krasnodar Krai,0.3,13.1,12.8,70.35,53.5
2013,Krasnoyarsk Krai,1.7,14.4,12.7,62.55,76.6
2013,Republic of Crimea,,,,,
2013,Kurgan Oblast,-2.1,14.0,16.1,77.27,60.7
2013,Kursk Oblast,-4.5,11.6,16.1,71.86,66.5
2013,Leningrad Oblast,-5.6,8.8,14.4,66.57,65.2
2013,Lipetsk Oblast,-3.9,11.3,15.2,70.82,64.0
2013,Magadan Oblast,0.7,12.6,11.9,55.82,95.8
2013,Mari El Republic,0.9,14.6,13.7,65.17,64.3
2013,Republic of Mordovia,-4.7,10.1,14.8,64.82,61.3
2013,Moscow,1.7,11.3,9.6,61.44,98.9
2013,Moscow Oblast,-1.8,12.1,13.9,63.58,81.4
2013,Murmansk Oblast,0.9,11.9,11.0,57.39,92.7
2013,Nenets Autonomous Okrug,5.7,16.4,10.7,63.34,70.0
2013,Nizhny Novgorod Oblast,-4.1,11.8,15.9,69.02,79.1
2013,Novgorod Oblast,-6.0,11.8,17.8,74.83,70.5
2013,Novosibirsk Oblast,0.7,14.1,13.4,64.46,77.9
2013,Omsk Oblast,1.3,14.7,13.4,64.69,71.8
2013,Orenburg Oblast,0.9,14.8,13.9,68.23,59.7
2013,Oryol Oblast,-5.2,11.0,16.2,71.74,65.8
2013,Penza Oblast,-4.1,10.6,14.7,70.91,67.7
2013,Perm Krai,0.7,14.7,14.0,69.11,75.1
2013,Primorsky Krai,-0.8,12.7,13.5,62.38,76.6
2013,Pskov Oblast,-7.6,11.0,18.6,73.57,70.3
2013,Altai Republic,9.8,21.1,11.3,73.42,28.9
2013,Komi Republic,2.2,14.2,12.0,60.22,77.3
2013,Tuva Republic,15.2,26.1,10.9,72.85,53.9
2013,Rostov Oblast,-2.1,11.7,13.8,67.82,67.7
2013,Ryazan Oblast,-5.0,10.8,15.8,73.03,71.0
2013,Samara Oblast,-2.0,12.3,14.3,66.81,80.3
2013,Saint Petersburg,0.7,12.6,11.9,62.65,100.0
2013,Saratov Oblast,-3.0,11.4,14.4,68.93,74.8
2013,Sakhalin Oblast,-0.2,12.9,13.1,61.94,80.8
2013,Sverdlovsk Oblast,0.7,14.4,13.7,68.65,84.1
2013,Sevastopol,,,,,
2013,Republic of North Ossetia-Alania,4.8,15.3,10.5,70.49,63.9
2013,Smolensk Oblast,-5.8,10.6,16.4,66.57,72.5
2013,Stavropol Krai,0.9,12.6,11.7,66.2,57.6
2013,Tambov Oblast,-6.6,9.5,16.1,71.5,59.1
2013,Republic of Tatarstan,2.6,14.7,12.1,65.66,75.9
2013,Tver Oblast,-6.7,11.3,18.0,73.5,74.9
2013,Tomsk Oblast,2.1,13.8,11.7,60.9,71.2
2013,Tula Oblast,-7.5,9.9,17.4,72.94,78.8
2013,Tyumen Oblast,5.1,16.6,11.5,63.1,62.1
2013,Udmurt Republic,1.9,14.6,12.7,67.71,65.0
2013,Ulyanovsk Oblast,-2.8,11.6,14.4,67.47,74.0
2013,Khabarovsk Krai,0.6,13.9,13.3,60.94,81.5
2013,Republic of Khakassia,2.6,15.7,13.1,68.29,67.7
2013,Khanty–Mansi Autonomous Okrug – Yugra,11.2,17.5,6.3,49.63,91.8
2013,Chelyabinsk Oblast,0.2,14.1,13.9,69.41,82.2
2013,Chechen Republic,19.8,24.7,4.9,76.25,34.8
2013,Chuvash Republic,0.9,14.0,13.1,65.61,59.8
2013,Chukotka Autonomous Okrug,2.6,13.1,10.5,50.45,66.7
2013,Sakha (Yakutia) Republic,8.8,17.5,8.7,60.45,64.9
2013,Yamalo-Nenets Autonomous Okrug,11.5,16.6,5.1,43.74,83.8
2013,Yaroslavl Oblast,-3.7,12.1,15.8,72.87,81.9
2014,Republic of Adygea,-0.6,12.7,13.3,73.96,47.0
2014,Altai Krai,-1.0,13.2,14.2,74.16,55.8
2014,Amur Oblast,-0.2,13.7,13.9,68.21,67.1
2014,Arkhangelsk Oblast,-0.9,12.5,13.4,71.83,76.7
2014,Astrakhan Oblast,2.3,14.9,12.6,69.58,66.7
2014,Republic of Bashkortostan,1.7,14.8,13.1,68.73,61.4
2014,Belgorod Oblast,-2.5,11.5,14.0,70.11,66.8
2014,Bryansk Oblast,-5.0,11.0,16.0,72.0,69.5
2014,Republic of Buryatia,6.0,17.5,11.5,69.59,58.8
2014,Vladimir Oblast,-5.4,11.2,16.6,74.64,77.7
2014,Volgograd Oblast,-2.1,11.6,13.7,71.67,76.4
2014,Vologda Oblast,-1.2,13.6,14.8,72.08,71.5
2014,Voronezh Oblast,-4.8,10.9,15.7,71.43,66.7
2014,Republic of Dagestan,13.6,19.1,5.5,62.04,45.1
2014,Jewish Autonomous Oblast,-1.1,13.9,15.0,69.06,67.9
2014,Zabaykalsky Krai,3.5,16.0,12.5,67.69,67.1
2014,Ivanovo Oblast,-5.3,11.1,16.4,73.65,81.1
2014,Republic of Ingushetia,18.0,21.5,3.5,68.69,40.4
2014,Irkutsk Oblast,1.6,15.3,13.7,70.26,79.4
2014,Kabardino-Balkar Republic,6.8,15.6,8.8,64.15,52.3
2014,Kaliningrad Oblast,-0.7,12.6,13.3,66.43,77.6
2014,Republic of Kalmykia,4.2,14.1,9.9,66.01,44.9
2014,Kaluga Oblast,-3.5,11.8,15.3,71.58,75.9
2014,Kamchatka Krai,1.7,13.2,11.5,57.23,77.4
2014,Karachay-Cherkess Republic,3.8,13.5,9.7,67.56,42.7
2014,Republic of Karelia,-2.3,12.3,14.6,71.86,79.2
