cidade,area,quartos,banheiros,vagas,andar,animal,mobiliado,condominio,aluguel,iptu,seguro_incendio,valor_total
1,200,3,3,2,7,não aceita,sim,2500.0,6000,125.0,77,8702
1,58,2,2,1,5,aceita,sim,790.0,5000,192.0,64,6046
1,180,3,2,3,0,aceita,não,0.0,4600,3600.0,70,8270
1,159,3,2,0,5,aceita,não,1774.0,4507,444.0,19,6744
1,420,4,3,4,0,aceita,não,0.0,15000,1250.0,226,16480
1,88,3,1,2,5,aceita,não,685.0,1500,35.0,20,2240
0,70,3,1,1,6,aceita,não,549.0,1135,0.0,5,1689
1,246,4,5,4,12,não aceita,não,2200.0,10000,750.0,127,13080
1,53,2,1,1,1,aceita,não,550.0,1250,0.0,16,1816
1,22,1,1,1,19,não aceita,não,500.0,2200,0.0,28,2728
1,80,1,1,0,0,aceita,não,0.0,1700,60.0,26,1786
1,30,1,1,1,11,aceita,sim,500.0,2570,,8,3078
0,157,3,5,3,1,aceita,não,2300.0,7000,442.0,89,9831
1,450,3,3,8,0,aceita,sim,0.0,5015,400.0,76,5491
1,90,3,2,0,0,aceita,não,295.0,2572,53.0,8,2928
1,88,2,1,0,7,não aceita,não,800.0,1800,0.0,23,2623
0,46,1,1,0,5,aceita,sim,1300.0,1950,0.0,25,3275
1,189,4,2,2,4,aceita,não,1970.0,8000,559.0,102,10630
1,49,2,1,1,10,não aceita,não,395.0,1250,0.0,16,1661
1,180,3,2,2,2,aceita,não,2500.0,7000,1200.0,89,10790
1,128,3,3,2,1,aceita,não,1090.0,7000,500.0,89,8679
1,60,2,2,0,0,aceita,não,518.0,1300,170.0,10,1998
1,74,3,2,1,7,aceita,não,982.0,1710,48.0,22,2762
1,80,1,1,1,10,aceita,não,1800.0,2500,180.0,32,4512
1,150,3,2,1,0,aceita,não,0.0,2500,0.0,38,2538
1,70,3,2,1,3,aceita,não,799.0,1900,182.0,25,2906
1,113,3,2,2,2,aceita,não,1300.0,4800,250.0,61,6411
0,50,1,1,0,0,aceita,não,0.0,880,0.0,14,894
1,300,4,2,2,1,aceita,sim,3000.0,6500,1091.0,83,10670
1,140,2,3,1,3,aceita,sim,1306.0,5000,250.0,64,6620
1,300,4,5,1,8,aceita,sim,3700.0,8550,400.0,109,12760
1,350,5,4,8,0,não aceita,não,,9000,762.0,136,9898
1,78,2,1,1,0,aceita,não,,1700,82.0,26,1808
0,110,2,2,0,18,aceita,sim,960.0,4200,218.0,54,5432
1,423,4,5,7,28,aceita,não,5785.0,14000,2647.0,178,22610
1,110,1,1,0,20,aceita,não,923.0,3182,0.0,14,4119
1,136,2,4,2,7,aceita,não,1540.0,4800,242.0,61,6643
1,56,2,1,1,3,aceita,não,1091.0,1700,72.0,22,2885
1,20,1,1,0,3,aceita,sim,402.0,2800,68.0,36,3306
1,115,3,2,2,8,aceita,não,1900.0,2900,400.0,37,5237
1,140,2,2,1,3,não aceita,não,2000.0,12500,279.0,159,14940
1,64,2,1,1,2,aceita,não,500.0,1400,11.0,18,1929
1,60,2,1,1,15,aceita,sim,990.0,2500,42.0,32,3564
1,132,3,2,1,11,aceita,não,1477.0,2800,45.0,36,4358
1,210,4,3,3,11,aceita,não,1250.0,4000,750.0,51,6051
1,300,4,4,3,0,aceita,sim,0.0,5080,284.0,77,5441
1,130,3,2,2,0,aceita,não,0.0,3300,108.0,50,3458
1,108,2,4,2,7,aceita,não,1289.0,4430,522.0,57,6298
1,75,2,2,1,4,aceita,não,926.0,3005,203.0,10,4144
1,250,3,3,3,0,aceita,não,0.0,4500,150.0,68,4718
0,55,1,1,0,5,aceita,não,473.0,500,17.0,7,997
1,129,3,2,3,5,não aceita,sim,1260.0,2950,450.0,38,4698
1,158,4,4,3,5,aceita,não,2100.0,6600,375.0,84,9159
1,100,3,3,2,1,aceita,não,1200.0,3248,384.0,42,4874
1,130,3,2,3,0,aceita,sim,0.0,7450,167.0,112,7729
1,25,1,1,0,0,aceita,não,20.0,1200,25.0,19,1264
1,240,3,2,3,0,aceita,não,0.0,9265,525.0,140,9930
1,196,3,4,2,1,não aceita,não,2200.0,3300,559.0,42,6101
1,39,1,1,1,5,aceita,não,460.0,3300,157.0,42,3959
0,46,2,1,1,3,aceita,não,250.0,970,42.0,13,1275
1,120,3,2,0,1,aceita,não,0.0,2500,84.0,38,2622
1,270,2,2,3,17,aceita,não,2200.0,8650,0.0,110,10960
1,700,4,10,0,0,aceita,não,0.0,15000,8750.0,226,23980
0,462,4,7,4,0,aceita,não,,5000,590.0,76,5666
1,35,1,1,1,9,aceita,sim,475.0,3150,0.0,23,3648
1,90,3,3,2,12,não aceita,não,897.0,3500,0.0,45,4442
1,98,3,2,2,1,aceita,não,1400.0,1760,383.0,23,3566
1,159,2,2,1,8,aceita,sim,1236.0,4200,251.0,54,5741
1,115,3,5,2,10,aceita,não,1830.0,7000,495.0,89,9414
1,400,3,3,1,3,aceita,não,3000.0,11000,142.0,140,14280
0,60,2,1,1,9,não aceita,não,498.0,1317,25.0,17,1857
1,220,3,4,3,11,aceita,sim,3300.0,8000,1000.0,102,12400
1,67,2,1,1,4,aceita,não,1500.0,2099,250.0,27,3876
1,165,3,4,3,7,aceita,não,1700.0,4500,573.0,58,6831
1,100,2,4,0,1,aceita,não,0.0,3000,0.0,39,3039
1,55,1,2,1,2,aceita,não,1317.0,2576,230.0,10,4133
0,35,1,1,1,2,aceita,não,254.0,600,92.0,8,954
1,51,1,1,1,10,aceita,sim,630.0,3700,0.0,47,4377
1,73,2,2,1,13,aceita,não,700.0,1250,150.0,16,2116
1,320,5,5,4,4,aceita,não,5800.0,5500,1500.0,70,12870
1,35,1,1,1,7,aceita,não,380.0,2300,100.0,30,2810
1,46,1,1,0,3,aceita,não,100.0,1600,0.0,21,1721
0,350,4,3,4,0,não aceita,não,500.0,6000,500.0,91,7091
1,340,4,4,3,2,aceita,não,0.0,14000,834.0,178,15010
1,28,1,1,1,4,não aceita,sim,1590.0,1899,198.0,5,3692
1,125,3,2,2,0,aceita,sim,,3000,150.0,46,3196
1,44,1,1,1,3,aceita,não,560.0,3450,0.0,13,4023
1,95,2,1,1,15,aceita,não,900.0,3000,67.0,39,4006
1,310,3,4,3,8,aceita,não,2400.0,4500,900.0,58,7858
1,48,2,1,0,3,aceita,não,100.0,1350,0.0,18,1468
1,30,4,4,2,0,aceita,sim,0.0,5000,4247.0,76,9323
0,46,1,1,1,10,aceita,não,550.0,580,43.0,8,1181
1,141,3,2,2,4,aceita,não,1650.0,7400,0.0,94,9144
1,58,1,1,1,17,aceita,não,610.0,1600,89.0,21,2320
1,48,2,1,0,0,aceita,não,100.0,1350,0.0,18,1468
1,560,5,5,6,0,aceita,não,0.0,15000,1917.0,226,17140
1,98,3,2,1,9,aceita,não,1350.0,5500,200.0,70,7120
1,340,3,4,4,2,não aceita,não,7000.0,12500,3084.0,159,22740
1,224,4,4,3,2,aceita,sim,2900.0,9350,917.0,119,13290
0,50,1,1,1,3,aceita,não,392.0,800,320.0,11,1523
1,250,3,4,3,8,aceita,não,2700.0,7000,1167.0,89,10960
1,100,2,2,1,6,aceita,não,1050.0,4000,240.0,51,5341
1,600,3,3,4,0,aceita,não,0.0,6800,966.0,103,7869
0,114,3,2,1,4,aceita,não,967.0,1400,176.0,18,2561
0,67,2,1,1,2,aceita,não,500.0,1230,42.0,16,1788
1,160,4,3,2,9,aceita,sim,2800.0,10330,286.0,131,13550
1,130,2,2,1,17,aceita,não,993.0,5600,75.0,71,6739
1,114,1,1,1,6,aceita,não,987.0,2800,208.0,36,4031
1,52,2,1,1,4,aceita,não,,1450,0.0,19,1469
1,31,1,1,0,6,aceita,sim,430.0,2300,0.0,30,2760
1,78,2,1,1,1,aceita,não,410.0,2500,0.0,32,2942
1,60,2,2,1,3,aceita,sim,900.0,5700,212.0,73,6885
1,40,1,1,0,5,aceita,não,578.0,2390,0.0,31,2999
1,145,4,4,3,14,aceita,não,1663.0,4500,584.0,58,6805
1,127,2,3,2,2,aceita,não,1910.0,6900,500.0,88,9398
1,330,4,5,4,13,aceita,não,2870.0,10000,1119.0,127,14120
0,180,4,3,1,11,não aceita,não,1500.0,1800,252.0,23,3575
1,120,4,3,2,13,aceita,sim,1250.0,3500,209.0,45,5004
1,40,1,1,1,10,não aceita,sim,2100.0,2200,223.0,28,4551
1,160,4,4,2,0,aceita,não,0.0,2400,0.0,37,2437
0,130,3,2,2,4,aceita,sim,1150.0,2800,184.0,36,4170
1,80,2,1,1,2,aceita,não,1257.0,2950,195.0,38,4440
1,112,3,4,3,9,aceita,não,1480.0,2800,413.0,36,4729
1,30,1,1,1,10,não aceita,não,886.0,1500,0.0,20,2406
1,184,4,3,3,2,aceita,sim,1200.0,4500,750.0,58,6508
1,56,2,1,1,11,aceita,sim,530.0,2500,0.0,32,3062
1,40,1,1,1,6,não aceita,sim,1300.0,3000,248.0,39,4587
1,65,2,2,1,7,aceita,não,630.0,1800,25.0,23,2478
1,146,3,2,2,14,aceita,sim,1400.0,3500,600.0,45,5545
0,60,2,1,1,3,aceita,não,200.0,1299,84.0,17,1600
1,170,3,2,2,4,aceita,sim,1970.0,9000,900.0,115,11990
1,240,4,4,4,8,aceita,sim,3033.0,2890,1398.0,37,7358
1,200,4,2,2,0,aceita,sim,0.0,6500,500.0,98,7098
1,69,2,1,1,3,aceita,não,470.0,1550,70.0,20,2110
1,224,3,4,2,9,aceita,não,3300.0,6000,679.0,77,10060
1,109,3,2,2,20,aceita,sim,1200.0,4500,417.0,58,6175
1,50,2,1,2,9,não aceita,não,640.0,2300,93.0,30,3063
0,59,2,1,1,5,aceita,não,430.0,1290,47.0,17,1784
1,162,2,3,3,3,não aceita,sim,2200.0,15000,959.0,191,18350
0,93,3,2,1,7,aceita,não,677.0,1100,63.0,14,1854
1,580,6,6,6,0,aceita,não,0.0,6960,2084.0,105,9149
1,216,3,4,2,10,aceita,não,3400.0,5500,870.0,70,9840
1,90,2,1,0,9,não aceita,não,1200.0,3850,130.0,49,5229
1,200,3,3,2,7,aceita,não,4200.0,7225,642.0,92,12160
0,55,1,1,0,4,aceita,não,490.0,750,37.0,10,1287
1,40,1,1,1,3,não aceita,não,552.0,2300,109.0,30,2991
1,87,3,3,2,12,não aceita,sim,930.0,3500,253.0,45,4728
1,60,2,1,0,0,aceita,não,,1600,25.0,25,1650
1,70,3,2,1,7,aceita,não,620.0,1825,0.0,24,2469
1,243,2,3,2,0,aceita,não,0.0,4619,559.0,70,5248
1,78,1,1,2,8,não aceita,sim,1980.0,6000,317.0,77,8374
1,103,2,1,0,0,aceita,não,0.0,1300,80.0,20,1400
1,72,3,2,1,3,não aceita,não,790.0,1750,3.0,23,2566
1,95,1,2,2,15,aceita,não,1859.0,8000,566.0,102,10530
1,135,3,2,2,9,aceita,não,1836.0,4200,543.0,54,6633
1,310,5,4,5,3,aceita,não,4364.0,3200,2506.0,41,10110
1,68,2,2,1,18,não aceita,sim,500.0,2565,59.0,33,3157
1,360,4,5,4,12,aceita,não,4350.0,6593,1830.0,84,12860
1,420,4,4,4,9,aceita,não,6000.0,15000,3334.0,191,24530
1,266,3,5,1,15,aceita,sim,2075.0,4320,391.0,55,6841
1,172,3,4,3,5,aceita,sim,1650.0,7800,890.0,99,10440
1,240,3,5,4,0,aceita,não,0.0,7500,459.0,113,8072
0,108,1,3,2,9,aceita,não,980.0,4500,0.0,58,5538
1,50,1,1,0,12,aceita,sim,501.0,1800,0.0,23,2324
1,180,3,3,2,1,aceita,não,3515.0,4400,775.0,56,8746
0,380,4,6,3,0,aceita,não,0.0,4000,455.0,61,4516
1,125,3,4,0,2,não aceita,não,1551.0,2500,495.0,32,4578
1,50,2,2,1,12,aceita,não,585.0,1395,0.0,6,1986
1,382,3,4,2,11,aceita,não,4529.0,14000,1410.0,178,20120
1,51,1,1,0,9,aceita,não,367.0,1700,84.0,22,2173
1,128,2,2,0,9,aceita,não,958.0,2700,0.0,35,3693
0,51,1,1,0,3,aceita,não,486.0,820,15.0,11,1332
0,45,1,1,0,11,não aceita,sim,370.0,500,10.0,7,887
1,300,4,5,4,0,aceita,sim,,14000,1167.0,211,15380
1,180,3,1,0,0,aceita,não,,2500,334.0,38,2872
1,120,3,2,1,17,aceita,não,1250.0,2000,230.0,26,3506
1,87,3,2,0,6,aceita,não,1284.0,2000,231.0,26,3541
1,116,2,2,2,8,não aceita,sim,1215.0,8000,250.0,102,9567
1,200,4,2,1,5,aceita,não,2115.0,5000,328.0,64,7507
1,556,6,7,4,0,aceita,não,0.0,7500,1084.0,113,8697
0,62,2,2,2,5,aceita,não,800.0,3000,14.0,39,3853
1,63,2,2,1,19,aceita,sim,1000.0,11000,133.0,140,12270
1,96,3,1,1,5,aceita,sim,1172.0,3550,140.0,45,4907
1,61,2,2,1,1,aceita,não,885.0,2000,130.0,26,3041
1,266,4,5,4,7,aceita,não,2900.0,10900,1167.0,139,15110
0,48,1,1,0,4,não aceita,sim,490.0,1500,42.0,20,2052
1,33,2,1,0,12,aceita,sim,350.0,2850,0.0,37,3237
1,150,2,2,3,2,não aceita,sim,4085.0,8000,570.0,102,12760
1,175,3,2,2,0,não aceita,não,0.0,3900,264.0,59,4223
1,108,3,4,0,4,aceita,não,780.0,3500,324.0,45,4649
1,100,4,5,4,1,aceita,não,3800.0,3250,1417.0,42,8509
1,81,1,1,1,8,aceita,não,600.0,1150,67.0,16,1833
1,29,1,1,0,5,aceita,não,257.0,1043,0.0,14,1314
1,60,2,2,1,13,aceita,não,694.0,1700,128.0,22,2544
1,70,2,1,1,19,aceita,não,520.0,1700,155.0,22,2397
1,130,2,2,0,6,aceita,não,1343.0,3974,71.0,51,5439
1,83,3,2,2,25,aceita,sim,589.0,2600,159.0,33,3381
1,320,3,4,2,0,aceita,sim,0.0,5500,250.0,83,5833
0,87,3,2,1,4,aceita,não,670.0,640,200.0,9,1519
1,240,2,3,1,3,aceita,sim,2300.0,6500,30.0,83,8913
1,108,3,3,2,0,aceita,não,,2800,209.0,43,3052
1,160,3,2,1,5,aceita,não,1715.0,7700,470.0,98,9983
1,178,3,4,4,18,aceita,não,2650.0,10000,125.0,127,12900
1,116,3,2,3,11,aceita,sim,1200.0,8000,604.0,102,9906
1,82,2,2,1,7,aceita,não,650.0,2341,0.0,9,3000
1,72,2,1,1,3,aceita,não,862.0,1300,100.0,17,2279
1,160,3,2,2,13,aceita,não,1200.0,3900,221.0,50,5371
1,230,3,4,3,7,não aceita,não,3200.0,8000,1167.0,102,12470
1,60,2,2,1,5,aceita,sim,631.0,2640,26.0,34,3331
1,50,1,1,0,11,aceita,sim,390.0,3698,7.0,47,4142
1,79,2,2,1,2,aceita,sim,678.0,2800,4.0,36,3518
0,94,3,1,1,6,aceita,não,565.0,2000,60.0,26,2651
1,200,3,3,6,0,aceita,não,0.0,6000,500.0,91,6591
1,60,2,2,1,10,aceita,não,750.0,3400,100.0,44,4294
1,98,3,2,2,3,aceita,não,1400.0,2000,383.0,26,3809
0,75,2,1,1,2,aceita,não,670.0,1200,121.0,16,2007
1,190,3,3,2,11,aceita,sim,1900.0,13500,620.0,172,16190
1,20,1,1,0,3,não aceita,sim,150.0,3142,67.0,40,3399
0,46,1,1,0,2,aceita,não,450.0,500,14.0,7,971
1,22,1,1,0,0,não aceita,não,0.0,1074,0.0,17,1091
1,49,1,1,0,1,aceita,sim,768.0,2600,66.0,33,3467
0,105,3,2,2,6,aceita,não,1200.0,1620,165.0,21,3006
1,140,3,4,2,3,não aceita,sim,1400.0,2450,475.0,32,4357
1,127,2,2,2,5,aceita,não,1550.0,5500,361.0,70,7481
1,200,4,7,4,0,aceita,sim,0.0,8000,575.0,121,8696
1,100,3,2,2,1,aceita,não,600.0,1800,100.0,23,2523
1,200,2,2,2,0,aceita,não,1.0,3000,167.0,46,3214
1,300,4,6,6,17,aceita,não,6300.0,15000,3400.0,191,24890
1,25,1,1,0,0,aceita,não,20.0,1200,25.0,19,1264
1,160,3,2,2,1,aceita,não,1515.0,2900,400.0,37,4852
1,145,3,1,2,0,aceita,sim,90.0,7200,238.0,109,7637
0,62,1,1,1,5,não aceita,não,700.0,1250,38.0,16,2004
0,50,1,1,1,16,aceita,não,432.0,991,36.0,13,1472
0,74,3,1,1,4,aceita,não,474.0,900,40.0,12,1426
1,190,3,3,2,0,aceita,não,0.0,6800,392.0,103,7295
0,326,3,3,4,0,aceita,não,870.0,4200,523.0,64,5657
1,240,4,4,4,22,aceita,não,1980.0,6672,417.0,85,9154
1,40,1,1,0,18,não aceita,sim,0.0,2600,0.0,33,2633
1,42,1,1,1,4,não aceita,não,1200.0,2350,151.0,30,3731
1,90,2,1,0,1,aceita,não,0.0,2000,280.0,26,2306
1,84,1,2,0,1,aceita,sim,850.0,6000,250.0,77,7177
1,70,2,1,1,7,aceita,não,500.0,1300,48.0,17,1865
1,110,3,2,2,11,aceita,não,1179.0,3500,205.0,45,4929
1,110,3,2,3,11,aceita,não,1150.0,2700,334.0,35,4219
1,90,2,2,1,6,aceita,sim,900.0,6500,89.0,83,7572
0,308,3,3,4,0,aceita,não,0.0,4700,673.0,71,5444
1,61,2,2,1,13,aceita,não,764.0,4000,134.0,51,4949
0,400,5,7,4,5,aceita,não,3200.0,7900,888.0,101,12090
1,320,3,3,2,10,aceita,não,2200.0,8330,584.0,106,11220
1,50,1,1,1,2,aceita,não,650.0,2350,24.0,30,3054
1,80,1,1,1,5,aceita,sim,1.0,7200,0.0,92,7293
1,44,1,1,0,13,não aceita,sim,450.0,1900,104.0,25,2479
1,130,5,2,0,2,aceita,não,0.0,3000,37.0,39,3076
1,400,5,6,0,0,aceita,não,0.0,5200,0.0,79,5279
1,130,2,1,1,9,aceita,não,1159.0,3850,160.0,49,5218
1,96,3,3,1,11,aceita,não,900.0,2450,125.0,32,3507
1,57,2,2,2,12,aceita,não,1250.0,2800,209.0,36,4295
1,240,3,3,2,0,aceita,sim,0.0,4350,385.0,66,4801
1,30,1,1,1,6,aceita,não,1900.0,2001,125.0,26,4052
1,20,1,1,0,2,aceita,sim,602.0,1800,130.0,23,2555
1,45,2,1,0,2,aceita,não,60.0,900,42.0,12,1014
1,250,4,5,2,17,aceita,sim,2000.0,12750,873.0,162,15790
1,240,4,5,5,5,aceita,não,2300.0,7000,100.0,89,9489
1,22,1,1,0,25,aceita,não,385.0,2100,40.0,27,2552
1,240,3,4,3,2,aceita,não,2400.0,4150,1417.0,53,8020
1,206,4,4,3,10,aceita,não,1890.0,12000,917.0,153,14960
1,96,3,3,1,11,aceita,não,900.0,2450,125.0,32,3507
1,156,3,4,2,2,aceita,não,1800.0,2000,0.0,26,3826
1,400,3,3,3,0,não aceita,não,0.0,8300,816.0,125,9241
0,60,2,1,1,3,aceita,não,345.0,880,16.0,12,1253
0,37,1,1,0,4,não aceita,sim,335.0,761,0.0,10,1106
1,73,2,2,2,1,aceita,não,778.0,1200,84.0,16,2078
1,182,3,4,3,0,aceita,não,0.0,7000,459.0,106,7565
1,300,3,4,1,0,aceita,não,0.0,4500,542.0,68,5110
1,48,1,1,0,5,não aceita,não,450.0,1590,0.0,21,2061
1,850,4,4,8,0,aceita,não,0.0,12000,5834.0,181,18020
1,76,3,1,1,2,aceita,não,240.0,2250,170.0,29,2689
1,57,2,2,1,2,não aceita,sim,584.0,2300,50.0,30,2964
1,104,2,1,0,8,não aceita,não,1300.0,3000,0.0,39,4339
1,65,3,3,2,9,aceita,não,727.0,2000,24.0,26,2777
1,64,2,1,0,6,aceita,não,938.0,2050,75.0,26,3089
1,31,1,1,0,14,aceita,sim,390.0,3300,120.0,42,3852
1,35,1,1,1,1,não aceita,sim,444.0,3507,124.0,45,4120
1,275,3,5,6,0,aceita,sim,0.0,13000,500.0,196,13700
1,310,4,5,5,6,aceita,sim,3800.0,12000,2709.0,153,18660
1,58,2,2,1,4,não aceita,não,521.0,3120,165.0,12,3818
1,55,2,1,0,4,aceita,não,382.0,2300,3.0,30,2715
1,53,1,2,1,3,aceita,sim,960.0,3300,109.0,42,4411
1,35,1,1,0,0,aceita,não,0.0,1100,30.0,14,1144
1,180,4,4,1,0,aceita,não,0.0,3581,134.0,54,3769
1,71,1,1,0,1,aceita,não,718.0,1443,0.0,5,2166
1,180,3,4,3,12,aceita,sim,1600.0,3400,250.0,44,5294
1,900,5,9,8,1,aceita,sim,0.0,15000,5470.0,226,20700
1,32,1,1,1,18,não aceita,sim,1600.0,3500,234.0,45,5379
1,98,2,2,2,29,aceita,não,1450.0,8500,450.0,108,10510
1,180,3,2,2,6,aceita,não,2192.0,4000,413.0,51,6656
1,47,1,1,1,15,aceita,não,530.0,1800,0.0,23,2353
1,109,3,2,2,7,aceita,não,1746.0,2500,134.0,32,4412
1,210,4,4,4,5,aceita,não,3000.0,13100,1325.0,166,17590
1,109,3,2,1,3,aceita,não,1296.0,3500,125.0,45,4966
1,116,4,3,2,8,aceita,não,1040.0,2400,330.0,31,3801
1,111,3,2,0,7,aceita,não,1370.0,2500,264.0,32,4166
1,120,3,3,2,1,aceita,sim,1100.0,8950,0.0,114,10160
1,178,4,3,2,5,aceita,não,1700.0,6700,660.0,85,9145
1,39,1,1,1,5,aceita,sim,550.0,1700,95.0,22,2367
1,59,1,1,0,12,não aceita,não,400.0,901,42.0,12,1355
1,54,1,2,1,13,aceita,sim,1150.0,6000,0.0,77,7227
1,35,1,1,0,3,não aceita,sim,233.0,1750,0.0,23,2006
1,244,3,2,3,14,aceita,sim,2494.0,7000,1438.0,89,11020
1,170,3,2,2,0,aceita,não,0.0,3200,225.0,49,3474
1,300,3,3,8,0,aceita,não,0.0,4675,400.0,71,5146
1,35,1,1,0,7,não aceita,não,399.0,1140,25.0,15,1579
1,114,5,3,1,0,aceita,não,,6000,42.0,91,6133
1,300,3,4,8,0,aceita,não,,5500,400.0,83,5983
1,166,3,2,1,7,aceita,não,1865.0,4000,426.0,51,6342
1,90,2,3,1,2,aceita,não,574.0,2100,0.0,27,2701
1,100,4,4,1,0,aceita,não,0.0,10000,9.0,151,10160
0,76,1,2,0,1,aceita,não,300.0,700,100.0,9,1109
1,200,3,3,2,5,aceita,não,2450.0,7000,437.0,89,9976
1,156,3,2,1,0,aceita,não,0.0,2000,147.0,31,2178
1,94,2,2,2,0,aceita,não,0.0,2540,19.0,39,2598
0,53,1,1,1,3,aceita,não,588.0,550,73.0,7,1218
1,85,2,1,1,12,aceita,sim,800.0,2426,0.0,13,3239
1,50,2,1,1,4,aceita,não,520.0,1200,30.0,16,1766
1,127,4,3,2,11,não aceita,não,1154.0,5500,407.0,70,7131
1,35,1,1,0,0,aceita,não,0.0,1100,30.0,14,1144
1,370,4,4,3,0,aceita,não,0.0,7900,1000.0,119,9019
0,70,2,2,2,15,aceita,sim,600.0,2890,84.0,37,3611
1,700,6,8,8,0,aceita,sim,0.0,14000,1020.0,211,15230
1,79,2,2,0,13,aceita,sim,800.0,4500,0.0,58,5358
1,46,1,1,1,3,aceita,sim,700.0,3000,133.0,39,3872
1,300,4,5,6,0,aceita,sim,0.0,15000,1805.0,226,17030
1,62,2,2,1,2,aceita,não,500.0,1900,92.0,25,2517
1,296,4,5,3,3,aceita,não,0.0,15000,0.0,191,15190
1,40,1,1,0,4,aceita,não,220.0,700,65.0,9,994
1,52,1,1,1,7,não aceita,sim,800.0,3200,0.0,13,4178
1,58,2,2,1,3,aceita,não,400.0,2300,250.0,30,2980
0,123,3,2,2,13,aceita,não,834.0,2000,148.0,26,3008
0,80,2,1,1,1,aceita,não,275.0,1250,75.0,16,1616
1,170,3,2,1,14,aceita,sim,1670.0,10500,84.0,134,12390
1,260,4,4,4,4,aceita,não,3247.0,15000,1589.0,191,20030
1,90,2,2,1,7,aceita,sim,760.0,5500,142.0,70,6472
1,190,3,2,1,6,não aceita,não,2238.0,5620,725.0,72,8655
1,40,1,1,1,13,não aceita,não,400.0,1914,24.0,25,2363
1,120,3,2,0,0,não aceita,não,0.0,2501,163.0,38,2702
1,57,1,1,1,16,aceita,sim,740.0,3100,115.0,40,3995
0,70,1,1,1,4,aceita,não,270.0,870,9.0,12,1161
1,120,2,3,2,2,aceita,sim,2100.0,5391,569.0,22,8082
1,135,3,3,2,7,aceita,sim,1323.0,7500,468.0,96,9387
1,300,4,6,5,0,aceita,não,0.0,10120,475.0,153,10740
1,36,1,1,1,4,aceita,não,600.0,1300,0.0,17,1917
1,33,1,1,0,1,não aceita,não,250.0,1305,0.0,17,1572
1,65,2,2,1,3,aceita,não,650.0,2800,209.0,36,3695
1,67,2,1,1,1,aceita,não,920.0,1700,0.0,22,2642
1,51,1,1,0,13,aceita,sim,340.0,2500,79.0,32,2951
1,38,1,1,0,16,aceita,sim,290.0,2500,0.0,32,2822
1,80,2,1,1,0,aceita,não,484.0,1800,135.0,23,2442
1,275,3,3,1,11,aceita,sim,886.0,8850,0.0,113,9849
1,33,1,1,1,5,aceita,não,842.0,2000,95.0,26,2963
1,40,1,1,1,0,não aceita,não,0.0,972,0.0,15,987
1,210,4,4,3,3,aceita,não,2270.0,4675,1110.0,60,8115
1,90,2,2,1,0,não aceita,não,0.0,4500,414.0,68,4982
1,260,4,4,3,11,não aceita,não,3500.0,15000,1417.0,191,20110
1,40,1,1,1,16,aceita,sim,620.0,3500,92.0,45,4257
1,50,1,1,0,0,aceita,não,0.0,2500,0.0,21,2521
0,50,2,1,1,0,não aceita,não,,1120,277.0,15,1412
1,68,1,2,1,5,aceita,não,942.0,6000,229.0,77,7248
1,20,1,1,0,2,não aceita,sim,,2060,0.0,27,2087
1,189,3,3,1,12,aceita,não,2143.0,5800,371.0,74,8388
1,160,4,4,3,9,aceita,sim,2184.0,6500,858.0,83,9625
0,60,2,2,1,19,aceita,não,341.0,1503,0.0,6,1850
1,440,3,2,4,0,aceita,não,0.0,4500,259.0,68,4827
1,220,5,5,4,22,aceita,não,1900.0,8880,875.0,113,11770
1,33,1,1,1,8,aceita,sim,330.0,2070,0.0,27,2427
1,354,5,6,3,0,aceita,não,0.0,8850,958.0,134,9942
1,110,3,3,2,0,aceita,não,0.0,4800,50.0,73,4923
1,58,2,3,2,0,não aceita,não,50.0,2000,0.0,31,2081
1,600,4,6,6,0,aceita,não,0.0,12000,2592.0,181,14770
1,56,2,1,1,10,aceita,não,550.0,1200,0.0,16,1766
0,100,2,1,3,0,aceita,não,0.0,1250,100.0,19,1369
1,440,4,3,7,0,não aceita,não,0.0,15000,1084.0,226,16310
0,270,3,3,5,0,aceita,não,0.0,7500,459.0,113,8072
1,75,1,1,0,0,não aceita,não,0.0,1450,0.0,22,1472
1,205,4,3,3,10,aceita,não,3800.0,10000,1167.0,127,15090
1,380,4,5,5,2,aceita,não,6500.0,3400,1125.0,44,11070
1,260,4,2,2,3,aceita,não,1715.0,6000,594.0,77,8386
1,147,3,4,3,7,aceita,não,1308.0,4500,630.0,58,6496
1,90,2,1,1,2,aceita,não,1000.0,3000,50.0,39,4089
1,40,1,1,0,0,não aceita,não,,650,0.0,10,660
1,20,1,1,0,6,aceita,sim,602.0,1800,130.0,23,2555
1,80,3,1,0,0,aceita,não,0.0,2400,60.0,37,2497
1,147,3,3,2,7,aceita,não,1520.0,2200,513.0,28,4261
1,750,4,5,8,0,aceita,não,0.0,15000,4338.0,226,19560
1,109,4,2,2,13,aceita,não,1156.0,6500,319.0,83,8058
1,200,3,3,2,1,aceita,sim,1500.0,2000,1.0,26,3527
1,272,4,5,3,3,não aceita,não,3500.0,6200,92.0,79,9871
1,96,3,2,2,10,aceita,não,1616.0,1770,162.0,23,3571
0,92,3,2,2,8,aceita,não,700.0,2000,145.0,26,2871
1,36,1,1,1,16,aceita,sim,763.0,5000,183.0,64,6010
1,212,4,4,3,7,não aceita,não,2300.0,9200,1046.0,117,12660
1,23,1,1,0,25,aceita,não,399.0,2150,0.0,28,2577
